"Time_Iter","Outer_Iter","Inner_Iter",    "rms[Rho]"    ,    "rms[RhoU]"   ,    "rms[RhoV]"   ,    "rms[RhoW]"   ,    "rms[RhoE]"   ,     "rms[nu]"    
          0,           0,         196,      -4.806325366,      -5.068515424,      -5.447059652,      -5.446817424,      -4.999373918,      -6.783082012
          0,           0,         197,      -4.806339742,      -5.068506206,      -5.447066179,      -5.446823938,      -4.999390659,      -6.782863942
          0,           0,         198,      -4.806354124,      -5.068496988,      -5.447072709,      -5.446830455,      -4.999407406,       -6.78653317
          0,           0,         199,      -4.806368512,      -5.068487773,      -5.447079244,      -5.446836976,      -4.999424159,      -6.740634427
          0,           0,         200,      -4.806382905,      -5.068478557,      -5.447085781,      -5.446843501,      -4.999440916,      -6.785694163
          0,           0,         201,      -4.806397305,      -5.068469344,      -5.447092323,      -5.446850029,      -4.999457679,      -6.786887418
          0,           0,         202,       -4.80641171,       -5.06846013,      -5.447098868,      -5.446856561,      -4.999474448,      -6.784587844
          0,           0,         203,      -4.806426123,      -5.068450919,      -5.447105416,      -5.446863096,      -4.999491222,      -6.785532413
          0,           0,         204,       -4.80644054,      -5.068441707,      -5.447111969,      -5.446869635,      -4.999508001,      -6.787496226
          0,           0,         205,      -4.806454964,      -5.068432498,      -5.447118525,      -5.446876178,      -4.999524786,      -6.786566644
          0,           0,         206,      -4.806469394,      -5.068423289,      -5.447125084,      -5.446882724,      -4.999541577,      -6.787131014
          0,           0,         207,       -4.80648383,      -5.068414082,      -5.447131647,      -5.446889274,      -4.999558373,      -6.787118499
          0,           0,         208,      -4.806498271,      -5.068404875,      -5.447138214,      -5.446895827,      -4.999575174,      -6.785987179
          0,           0,         209,      -4.806512719,       -5.06839567,      -5.447144785,      -5.446902384,      -4.999591981,      -6.786853999
          0,           0,         210,      -4.806527173,      -5.068386465,      -5.447151359,      -5.446908945,      -4.999608793,      -6.773303154
          0,           0,         211,      -4.806541633,      -5.068377262,      -5.447157936,      -5.446915509,       -4.99962561,      -6.787523646
          0,           0,         212,      -4.806556098,      -5.068368059,      -5.447164518,      -5.446922077,      -4.999642433,      -6.788051731
          0,           0,         213,       -4.80657057,      -5.068358859,      -5.447171103,      -5.446928649,      -4.999659262,      -6.787900649
          0,           0,         214,      -4.806585047,      -5.068349657,      -5.447177691,      -5.446935224,      -4.999676096,      -6.788286981
          0,           0,         215,      -4.806599531,       -5.06834046,      -5.447184284,      -5.446941803,      -4.999692936,      -6.788316648
          0,           0,         216,       -4.80661402,      -5.068331261,       -5.44719088,      -5.446948385,       -4.99970978,      -6.768049325
          0,           0,         217,      -4.806628516,      -5.068322065,      -5.447197479,      -5.446954971,      -4.999726631,      -6.788746909
          0,           0,         218,      -4.806643018,      -5.068312868,      -5.447204083,      -5.446961561,      -4.999743487,      -6.786628512
          0,           0,         219,      -4.806657526,      -5.068303674,       -5.44721069,      -5.446968154,      -4.999760348,      -6.775008152
          0,           0,         220,      -4.806672039,       -5.06829448,        -5.4472173,      -5.446974751,      -4.999777215,      -6.789261716
          0,           0,         221,      -4.806686559,      -5.068285288,      -5.447223914,      -5.446981352,      -4.999794087,      -6.788674026
          0,           0,         222,      -4.806701084,      -5.068276096,      -5.447230532,      -5.446987956,      -4.999810965,       -6.78956271
          0,           0,         223,      -4.806715616,      -5.068266906,      -5.447237154,      -5.446994564,      -4.999827848,      -6.789263325
          0,           0,         224,      -4.806730153,      -5.068257717,      -5.447243779,      -5.447001175,      -4.999844736,      -6.787261151
          0,           0,         225,      -4.806744697,      -5.068248529,      -5.447250408,       -5.44700779,       -4.99986163,      -6.789441317
          0,           0,         226,      -4.806759245,       -5.06823934,       -5.44725704,      -5.447014409,       -4.99987853,      -6.790194751
          0,           0,         227,      -4.806773801,      -5.068230156,      -5.447263676,      -5.447021031,      -4.999895435,      -6.787424219
          0,           0,         228,      -4.806788362,      -5.068220969,      -5.447270315,      -5.447027657,      -4.999912345,      -6.790306898
          0,           0,         229,       -4.80680293,      -5.068211787,      -5.447276958,      -5.447034286,      -4.999929261,      -6.780100487
          0,           0,         230,      -4.806817502,      -5.068202602,      -5.447283605,      -5.447040919,      -4.999946182,      -6.790166256
          0,           0,         231,      -4.806832082,      -5.068193423,      -5.447290255,      -5.447047556,      -4.999963109,      -6.789027208
          0,           0,         232,      -4.806846666,      -5.068184241,      -5.447296909,      -5.447054196,      -4.999980041,      -6.790692872
          0,           0,         233,      -4.806861258,      -5.068175063,      -5.447303567,       -5.44706084,      -4.999996979,      -6.790277427
